cwd,job,run,basis,external_force,ix_c,ix_n,system,frame,t,error,msg,type,time,d
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.2450,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.2450,False,,,4.999,0.308795
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1935,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1935,False,,,4.999,0.300305
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.2320,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.2320,False,,,4.999,0.297085
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1640,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1640,False,,,4.999,0.304056
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.2120,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.2120,False,,,4.999,0.312968
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1125,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1125,False,,,4.999,0.318212
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.0695,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.0695,False,,,4.999,0.310602
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1190,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1190,False,,,4.999,0.322904
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1340,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1340,False,,,4.999,0.304311
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.1325,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.1325,False,,,4.999,0.313582
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.0220,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.0220,False,,,4.999,0.343649
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-1.0480,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,1.0480,True,"MPI rank:    16 (out of 40)\n\nFatal error:\n6 particles communicated to PME rank 16 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n--\nMPI rank:    17 (out of 40)\n\nFatal error:\n1 particles communicated to PME rank 17 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,3.798,0.130254
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9885,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9885,True,"MPI rank:    24 (out of 40)\n\nFatal error:\n3 particles communicated to PME rank 24 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,3.198,0.133894
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-1.0195,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,1.0195,True,"MPI rank:    21 (out of 40)\n\nFatal error:\n1 particles communicated to PME rank 21 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,2.998,0.133257
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9480,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9480,False,,,4.999,0.189881
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9440,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9440,False,,,4.999,0.151801
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9065,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9065,False,,,4.999,0.157375
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9135,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9135,False,,,4.999,0.14795
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.9065,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.9065,False,,,4.999,0.157375
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.8380,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.8380,False,,,4.999,0.176855
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.8840,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.8840,False,,,4.999,0.152279
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.8750,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.8750,False,,,4.999,0.136792
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.8585,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.8585,False,,,4.999,0.153338
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.7905,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.7905,False,,,4.999,0.196571
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.7945,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.7945,False,,,4.999,0.208639
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.8060,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.8060,False,,,4.999,0.168989
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.7385,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.7385,False,,,4.999,0.212574
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.7460,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.7460,False,,,4.999,0.218828
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.7515,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.7515,False,,,4.999,0.175848
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.6990,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.6990,False,,,4.999,0.227093
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.6815,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.6815,False,,,4.999,0.230151
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.6480,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.6480,False,,,4.999,0.248661
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.6310,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.6310,False,,,4.999,0.247215
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.6165,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.6165,False,,,4.999,0.233838
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.5630,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.5630,False,,,4.999,0.245313
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.5805,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.5805,False,,,4.999,0.247907
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.5175,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.5175,False,,,4.999,0.258119
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.4470,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.4470,False,,,4.999,0.277501
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.4585,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.4585,False,,,4.999,0.275256
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.4725,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.4725,False,,,4.999,0.261195
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-98,wethyd-conf-0.4825,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,98,0.4825,False,,,4.999,0.257217
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.4375,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.4375,False,,,4.999,0.267948
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.4075,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.4075,False,,,4.999,0.254651
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.3530,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.3530,False,,,4.999,0.270038
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.3395,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.3395,False,,,4.999,0.317549
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.3310,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.3310,False,,,4.999,0.313429
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.3270,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.3270,False,,,4.999,0.305124
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.2605,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.2605,False,,,4.999,0.31631
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.2785,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.2785,False,,,4.999,0.326638
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.2875,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.2875,False,,,4.999,0.315955
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.2920,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.2920,False,,,4.999,0.315065
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.1815,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.1815,False,,,4.999,0.324878
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.1875,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.1875,False,,,4.999,0.32882
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.1905,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.1905,False,,,4.999,0.327569
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.1390,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.1390,False,,,4.999,0.343906
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.0870,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.0870,False,,,4.999,0.358705
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.1100,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.1100,False,,,4.999,0.350878
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.0550,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.0550,False,,,4.999,0.354907
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.0345,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.0345,False,,,4.999,0.363795
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.0065,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.0065,False,,,4.999,0.36688
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.0165,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.0165,False,,,4.999,0.36494
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-1.1795,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,1.1795,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,4.107,0.130813
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-1.1545,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,1.1545,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,3.398,0.134913
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-1.1040,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,1.1040,False,,,4.999,0.180253
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-1.0570,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,1.0570,True,"MPI rank:    22 (out of 40)\n\nFatal error:\n1 particles communicated to PME rank 22 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension y.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,4.898,0.134596
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-1.0135,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,1.0135,False,,,4.999,0.139397
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.9730,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.9730,False,,,4.999,0.147648
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.9170,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.9170,False,,,4.999,0.159212
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.9120,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.9120,False,,,4.999,0.149213
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.9155,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.9155,False,,,4.999,0.153407
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.8750,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.8750,False,,,4.999,0.148308
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.8615,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.8615,False,,,4.999,0.143361
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.8060,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.8060,False,,,4.999,0.157591
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.8120,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.8120,False,,,4.999,0.161765
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.8165,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.8165,False,,,4.999,0.163181
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.7745,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.7745,False,,,4.999,0.163944
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.7640,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.7640,False,,,4.999,0.165491
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.7590,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.7590,False,,,4.999,0.166529
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.7010,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.7010,False,,,4.999,0.215859
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.7295,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.7295,False,,,4.999,0.208509
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.6880,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.6880,False,,,4.999,0.214288
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.6695,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.6695,False,,,4.999,0.217372
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.6440,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.6440,False,,,4.999,0.242004
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.5890,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.5890,False,,,4.999,0.241555
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.5760,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.5760,False,,,4.999,0.24901
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.5725,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.5725,False,,,4.999,0.251948
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.5570,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.5570,False,,,4.999,0.237682
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.5160,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.5160,False,,,4.999,0.264152
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.4785,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.4785,False,,,4.999,0.251977
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.4930,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.4930,False,,,4.999,0.255822
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-97,wethyd-conf-0.4460,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,97,0.4460,False,,,4.999,0.265883
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.6230,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.6230,False,,,4.999,0.270156
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.5930,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.5930,False,,,4.999,0.277251
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.5570,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.5570,False,,,4.999,0.264042
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.4785,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.4785,False,,,4.999,0.281488
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.4205,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.4205,False,,,4.999,0.284548
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.3965,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.3965,False,,,4.999,0.291711
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.3685,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.3685,False,,,4.999,0.291294
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.3610,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.3610,False,,,4.999,0.296798
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.3160,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.3160,False,,,4.999,0.324956
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-99,wethyd-conf-0.3340,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,99,0.3340,False,,,4.999,0.335988
